future_id,time_period,year,month,area_ag_km2,demand_agricultural_m3km2,demand_municipal_m3p,flow_m3s,population,precipitation_mm
2,155,2023,11,151.69203899098758,401686.1274680349,8.890974391373407,43.216020646693906,4799214.189693817,12.776742666823079
2,156,2023,12,151.74038296215866,391286.9837911217,8.661232580555502,28.71116656929482,4804707.366542212,55.762902317066825
2,157,2024,1,151.78872693332974,391304.9306742084,8.6618572797376,36.74498291254035,4810200.5433906065,20.763851736677015
2,158,2024,2,151.83707090450082,417365.603957295,8.7776652889197,67.3932422993553,4815602.720239001,16.655496045462847
2,159,2024,3,151.88541487567187,443426.27724038175,9.008656498101796,59.349757000853224,4821005.897087396,1.1103664030308564
2,160,2024,4,151.93375884684295,459069.8599634684,9.009281197283894,31.18295531462314,4826408.073935791,64.73436129669892
2,161,2024,5,151.98210281801403,469504.89740655525,9.240272406465992,29.107264444883853,4831811.250784186,9.43811442576228
2,162,2024,6,152.0304467891851,453897.20844964194,9.701630015648087,30.059683490118815,4837213.4276325805,12.769213634854848
2,163,2024,7,152.07879076035618,443498.0647727286,9.817438024830185,20.335073298975704,4842616.604480975,17.765862448493703
2,164,2024,8,152.12713473152726,433098.92109581525,9.818062724012282,8.968944479481651,4848019.78132937,2.220732806061713
2,165,2024,9,152.1754787026983,412282.686858902,9.58832091319438,12.43639538681282,4853421.958177765,0.0
2,166,2024,10,152.2238226738694,412300.6337419887,9.128212592376476,19.395064936011483,4858825.13502616,1.6655496045462845
2,167,2024,11,152.27216664504047,401901.49006507546,8.898470781558574,25.29922976837251,4864227.3118745545,1.7765862448493703
2,168,2024,12,152.32051061621155,391502.34638816223,8.66872897074067,25.736463500719168,4869630.488722949,6.773235058488224
2,169,2025,1,152.36885458738263,391520.2932712489,8.669353669922767,18.580083735837743,4875033.665571344,10.810601035991422
2,170,2025,2,152.41719855855368,417580.96655433555,8.785161679104867,58.356954136216544,4880340.842419739,58.94622459624795
2,171,2025,3,152.46554252972476,443641.6398374223,9.016152888286964,91.77729618707332,4885648.019268134,76.81216525572852
2,172,2025,4,152.51388650089584,459285.22256050893,9.016777587469061,39.29168663572298,4890956.1961165285,8.53468502841428
2,173,2025,5,152.56223047206691,469720.2600035958,9.24776879665116,28.258881328160232,4896263.372964923,83.7537090788388
2,174,2025,6,152.610574443238,454112.5710466825,9.709126405833254,32.49432598812648,4901571.549813318,11.379580037885706
2,175,2025,7,152.65891841440907,443713.42736976914,9.824934415015353,18.14618975431558,4906878.726661713,2.275916007577141
2,176,2025,8,152.70726238558012,433314.2836928558,9.82555911419745,13.113040288409229,4912185.903510108,7.396727024625709
2,177,2025,9,152.7556063567512,412498.0494559425,9.595817303379548,14.379770253346006,4917494.080358502,0.0
2,178,2025,10,152.80395032792228,412515.9963390292,9.135708982561644,20.18248766359676,4922801.257206896,4.551832015154282
2,179,2025,11,152.85229429909336,402116.852662116,8.905967171743741,23.066072182493706,4928109.434055291,3.413874011365712
2,180,2025,12,152.90063827026444,391717.7089852028,8.676225360925837,16.266451962073273,4933416.610903686,17.06937005682856
2,181,2026,1,152.94898224143552,391735.65586828947,8.676850060107936,26.68378058405075,4938724.787752081,24.47654169547198
2,182,2026,2,152.99732621260657,417796.3291513761,8.792658069290036,30.700548491734192,4943931.9646004755,12.23827084773599
2,183,2026,3,153.04567018377764,443857.00243446283,9.023649278472133,48.40748323208188,4949139.14144887,4.079423615911996
2,184,2026,4,153.09401415494872,459500.5851575495,9.02427397765423,29.490543568265053,4954347.318297265,19.581233356377584
2,185,2026,5,153.1423581261198,469935.6226006363,9.25526518683633,24.97454037023569,4959554.49514566,47.0882040236699
2,186,2026,6,153.19070209729088,454327.933643723,9.716622796018424,30.20965655922732,4964761.671994055,75.99383421641775
2,187,2026,7,153.23904606846196,443928.7899668097,9.832430805200522,7.5875125459064465,4969969.8488424495,69.93297627277708
2,188,2026,8,153.287390039633,433529.64628989634,9.833055504382619,4.941497888063138,4975177.025690844,23.310992090925694
2,189,2026,9,153.3357340108041,412713.41205298307,9.603313693564717,15.218455815913197,4980384.202539239,24.709651616381237
2,190,2026,10,153.38407798197517,412731.35893606977,9.143205372746813,22.85134761739013,4985592.379387634,34.616823255024656
2,191,2026,11,153.43242195314625,402332.21525915654,8.91346356192891,23.780824728263756,4990799.556236029,0.0
2,192,2026,12,153.48076592431732,391933.0715822433,8.683721751111007,22.27068799923491,4996006.7330844235,0.0
2,193,2027,1,153.5291098954884,391951.01846533,8.684346450293104,34.304439793002686,5001214.909932818,25.533221793505575
2,194,2027,2,153.57745386665945,418011.69174841663,8.800154459475204,78.81300575546447,5006317.086781213,20.402714610698382
2,195,2027,3,153.62579783783053,444072.3650315034,9.0311456686573,99.23040801578489,5011420.263629608,16.823290994786383
2,196,2027,4,153.6741418090016,459715.94775459,9.031770367839398,37.03653723690921,5016523.440478003,28.993331288887173
2,197,2027,5,153.7224857801727,470150.98519767687,9.262761577021497,30.31854200151519,5021625.617326397,44.02691047571756
2,198,2027,6,153.77082975134377,454543.29624076356,9.724119186203591,33.573313745784006,5026728.794174792,82.92331376862792
2,199,2027,7,153.81917372251485,444144.1525638502,9.83992719538569,18.25313033415942,5031831.971023187,23.862824106079977
2,200,2027,8,153.8675176936859,433745.0088869369,9.840551894567787,13.211773877187488,5036934.147871582,7.278161352354393
2,201,2027,9,153.91586166485698,412928.7746500236,9.610810083749884,14.071746811072504,5042037.324719977,29.828530132599973
2,202,2027,10,153.96420563602805,412946.7215331103,9.15070176293198,10.862640355276405,5047140.501568371,29.828530132599973
2,205,2028,1,154.1092375495413,392166.38106237055,8.691842840478271,29.262851586484295,5062449.032113556,11.596961657586272
2,206,2028,2,154.15758152071234,418227.0543454572,8.807650849660371,31.672364342910473,5067442.208961951,63.233959353996724
2,207,2028,3,154.20592549188342,444287.7276285439,9.038642058842468,70.59299671842996,5072435.385810345,82.39946440916562
2,217,2029,1,154.68936520359415,392381.7436594111,8.699339230663439,20.92847322046748,5122372.154294292,11.859081864784557
2,218,2029,2,154.73770917476523,418442.4169424977,8.815147239845539,21.596520441407826,5127251.331142687,64.66320427324632
2,219,2029,3,154.7860531459363,444503.09022558446,9.046138449027636,42.909574751493125,5132131.507991082,84.26189746031132
2,227,2029,11,155.1728049153049,402978.30305027816,8.935952732484415,19.35038081511197,5171168.92277824,26.089980102526024
2,228,2029,12,155.221148886476,392579.15937336494,8.70621092166651,29.579536103057595,5176049.099626635,11.484584542738729
2,229,2030,1,155.26949285764704,392597.10625645163,8.706835620848608,25.702273786696892,5180929.27647503,4.593297627277709
2,230,2030,2,155.31783682881812,418657.77953953826,8.822643630030708,50.21001371760279,5185690.453323425,8.293454049251418
2,231,2030,3,155.3661807999892,444718.452822625,9.053634839212805,57.67482594283268,5190451.63017182,32.28067499170167
2,232,2030,4,155.41452477116027,460362.03554571164,9.054259538394902,21.263910561788343,5195212.807020214,23.85962934169254
2,233,2030,5,155.46286874233135,470797.0729887985,9.285250747577,16.878279170870048,5199974.983868609,7.400312843947419
2,234,2030,6,155.51121271350243,455189.3840318852,9.746608356759095,43.15661483477589,5204736.160717004,34.832507006855955
2,235,2030,7,155.55955668467348,444790.24035497184,9.862416365941193,18.806550419310902,5209497.337565399,23.476854539419396
2,236,2030,8,155.60790065584456,434391.0966780585,9.86304106512329,11.33574274939205,5214258.514413794,0.0
2,237,2030,9,155.65624462701564,413574.86244114523,9.633299254305388,14.213114211543244,5219020.691262188,4.465706026519994
2,238,2030,10,155.70458859818672,413592.80932423193,9.173190933487485,23.833793189388754,5223781.868110583,0.0
2,239,2030,11,155.7529325693578,403193.6656473187,8.943449122669582,28.22030335754247,5228543.044958978,4.33811442576228
2,240,2030,12,155.80127654052887,392794.5219704055,8.713707311851678,41.45057282952193,5233304.221807373,6.634763239401134
2,241,2031,1,155.84962051169992,392812.4688534922,8.714332011033775,22.852681348505033,5238066.398655768,0.0
2,242,2031,2,155.897964482871,418873.1421365788,8.830140020215875,38.96642428628052,5242704.575504162,0.0
2,243,2031,3,155.94630845404208,444933.81541966554,9.061131229397972,77.55039564099819,5247343.752352557,7.0389410850082195
2,244,2031,4,155.99465242521316,460577.3981427522,9.06175592858007,55.23916678250513,5251981.929200952,69.3466047634143
2,245,2031,5,156.04299639638424,471012.43558583903,9.292747137762168,32.35543353266236,5256621.106049347,11.992269996680669
2,246,2031,6,156.09134036755532,455404.7466289257,9.754104746944263,58.09055562145343,5261259.2828977415,53.44381194172907
2,247,2031,7,156.13968433872637,445005.6029520124,9.86991275612636,21.754990236401362,5265898.459746136,7.8210456500091325
2,248,2031,8,156.18802830989745,434606.45927509904,9.870537455308458,10.991559017117092,5270537.636594531,34.542951620873666
2,249,2031,9,156.23637228106853,413790.2250381858,9.640795644490556,13.607019963972377,5275175.813442926,11.731568475013699
2,250,2031,10,156.2847162522396,413808.1719212725,9.180687323672652,15.238342992420545,5279814.990291321,18.249106516687974
2,251,2031,11,156.33306022341068,403409.02824435924,8.95094551285475,16.964995101982954,5284453.1671397155,19.94366640752329
2,252,2031,12,156.38140419458176,393009.884567446,8.721203702036846,22.758261041090282,5289092.34398811,5.214030433339421
2,253,2032,1,156.4297481657528,393027.8314505327,8.721828401218943,46.87569784242314,5293731.520836505,68.55160926826733
2,254,2032,2,156.4780921369239,419088.50473361934,8.837636410401043,63.693043742084654,5298242.6976849,45.257373109147366
2,255,2032,3,156.52643610809497,445149.1780167061,9.06862761958314,94.16433988054592,5302754.874533294,17.304289718203403
2,256,2032,4,156.57478007926605,460792.7607397927,9.069252318765237,59.555580882341346,5307267.051381689,80.53150215010045
2,257,2032,5,156.62312405043713,471227.7981828796,9.300243527947336,50.49676122457329,5311778.228230083,68.55160926826733
2,258,2032,6,156.6714680216082,455620.10922596627,9.76160113712943,38.70220894956763,5316290.405078478,43.26072429550851
2,259,2032,7,156.71981199277926,445220.9655490529,9.877409146311528,20.0189435352768,5320802.581926873,24.625335368212536
2,260,2032,8,156.76815596395033,434821.8218721396,9.878033845493626,8.48036969031142,5325313.758775268,5.324396836370278
2,261,2032,9,156.8164999351214,414005.5876352263,9.648292034675723,13.561202093497798,5329825.935623663,5.324396836370278
2,262,2032,10,156.8648439062925,414023.534518313,9.188183713857821,15.709297117952195,5334338.112472057,15.307640904564549
2,263,2032,11,156.91318787746357,403624.3908413998,8.958441903039919,20.432134683056,5338849.289320452,49.91622034097136
2,264,2032,12,156.96153184863462,393225.24716448656,8.728700092222015,21.71297936270712,5343361.466168847,63.89276203644334
2,265,2033,1,157.0098758198057,393243.19404757326,8.729324791404112,45.170417287709256,5347873.643017242,50.27155996446049
2,266,2033,2,157.05821979097678,419303.8673306599,8.845132800586212,54.957919968939635,5352253.8198656365,0.0
2,267,2033,3,157.10656376214786,445364.5406137466,9.076124009768309,54.31603431143335,5356633.996714031,8.1521448591017
2,268,2033,4,157.15490773331894,461008.12333683326,9.076748708950406,24.626981316778313,5361015.173562426,35.32596105610737
2,269,2033,5,157.20325170449001,471443.1607799201,9.307739918132505,24.53693817585249,5365395.350410821,46.87483293983478
2,270,2033,6,157.25159567566106,455835.4718230068,9.7690975273146,30.143077844798015,5369776.527259216,10.190181073877126
2,271,2033,7,157.29993964683214,445436.32814609347,9.884905536496698,16.823718579729206,5374156.7041076105,0.0
2,272,2033,8,157.34828361800322,435037.1844691801,9.885530235678795,13.094168335687371,5378536.880956005,2.038036214775425
2,273,2033,9,157.3966275891743,414220.95023226686,9.655788424860893,14.823567517307836,5382918.0578044,4.755417834475992
2,274,2033,10,157.44497156034538,414238.89711535355,9.195680104042989,19.271186329132778,5387298.234652795,21.739052957604535
2,275,2033,11,157.49331553151646,403839.7534384403,8.965938293225086,24.156110421403877,5391679.41150119,0.0
2,276,2033,12,157.5416595026875,393440.6097615271,8.736196482407182,24.08292076544684,5396059.5883495845,43.47810591520907
2,277,2034,1,157.5900034738586,393458.5566446138,8.73682118158928,34.20635080126314,5400440.765197979,4.851988437127992
2,278,2034,2,157.63834744502967,419519.2299277004,8.85262919077138,25.864337581853857,5404685.942046374,20.794236159119965
2,279,2034,3,157.68669141620074,445579.90321078716,9.083620399953476,53.176280980375324,5408931.118894769,16.63538892729597
2,280,2034,4,157.73503538737182,461223.4859338738,9.084245099135574,49.28467285319945,5413176.295743164,98.42605115316783
2,281,2034,5,157.7833793585429,471658.52337696066,9.315236308317672,27.706241920690122,5417422.4725915585,18.71481254320797
2,282,2034,6,157.83172332971395,456050.83442004735,9.776593917499767,29.082055951781328,5421667.649439953,84.84048352920946
2,283,2034,7,157.88006730088503,445651.690743134,9.892401926681865,16.067730655826903,5425912.826288348,7.624553258343987
2,284,2034,8,157.9284112720561,435252.54706622066,9.893026625863962,12.296422079624548,5430158.003136743,5.5451296424319905
2,285,2034,9,157.9767552432272,414436.3128293074,9.66328481504606,14.376739364892762,5434404.179985138,24.259942185639957
2,286,2034,10,158.02509921439827,414454.2597123941,9.203176494228156,17.481499860124558,5438649.356833532,9.703976874255984
2,287,2034,11,158.07344318556935,404055.11603548087,8.973434683410254,18.174318405862014,5442894.533681927,28.41878941746395
2,288,2034,12,158.1217871567404,393655.97235856764,8.74369287259235,19.76441715583061,5447139.710530322,11.78340049016798
2,289,2035,1,158.17013112791147,393673.91924165434,8.744317571774447,19.18868983200366,5451385.887378717,30.398291244362802
2,290,2035,2,158.21847509908255,419734.59252474096,8.860125580956547,20.681906973464123,5455492.064227112,9.897118079559982
2,291,2035,3,158.26681907025363,445795.2658078277,9.091116790138644,53.93724945499135,5459598.241075506,5.655496045462847
2,292,2035,4,158.3151630414247,461438.84853091434,9.091741489320741,28.245037395567525,5463704.417923901,116.64460593767122
2,293,2035,5,158.3635070125958,471873.8859740012,9.32273269850284,21.390774732933334,5467810.594772296,31.812165255728516
2,294,2035,6,158.41185098376684,456266.1970170879,9.784090307684934,21.55754371261846,5471916.771620691,41.7092833352885
2,295,2035,7,158.46019495493792,445867.05334017455,9.899898316867032,8.95575339818062,5476022.948469085,6.362433051145703
2,296,2035,8,158.508538926109,435467.9096632612,9.90052301604913,7.499571497682898,5480129.1253174795,15.128451921613115
2,297,2035,9,158.55688289728008,414651.67542634794,9.670781205231227,7.467722438402407,5484235.302165874,4.100234632960564
2,298,2035,10,158.60522686845115,414669.62230943464,9.210672884413324,11.636399753564634,5488341.479014269,0.0
2,299,2035,11,158.65357083962223,404270.4786325214,8.980931073595421,10.066779428376211,5492447.655862664,27.57054322163138
2,300,2035,12,158.70191481079328,393871.3349556082,8.751189262777517,5.047733910354145,5496553.832711059,27.92401172447281
2,301,2036,1,158.75025878196436,393889.2818386949,8.751813961959614,12.86801567915368,5500661.009559453,16.288561416994714
2,302,2036,2,158.79860275313544,419949.9551217815,8.867621971141716,13.097557677423177,5504624.186407848,62.70375412736903
2,303,2036,3,158.84694672430652,446010.62840486824,9.098613180323813,13.329615320819082,5508587.363256243,41.51420962915467
2,304,2036,4,158.8952906954776,461654.2111279549,9.09923787950591,12.853492902316997,5512550.540104638,30.41492441580429
2,305,2036,5,158.94363466664868,472089.24857104174,9.330229088688009,13.398826240394355,5516513.716953033,9.36952647880227
2,306,2036,6,158.99197863781973,456481.55961412843,9.791586697870104,14.379182113745385,5520476.893801427,8.792940233952898
2,307,2036,7,159.0403226089908,446082.4159372151,9.907394707052202,6.142320439094601,5524440.070649822,0.0
2,308,2036,8,159.08866658016188,435683.27226030175,9.908019406234299,3.208028069658695,5528403.247498217,2.882931224246852
2,309,2036,9,159.13701055133296,414867.0380233885,9.678277595416397,4.397012576260259,5532366.424346612,0.0
2,310,2036,10,159.18535452250404,414884.9849064752,9.218169274598493,13.613413601547496,5536329.601195007,0.0
2,311,2036,11,159.2336984936751,404485.84122956195,8.98842746378059,20.588825558624336,5540292.778043401,28.108579436406806
2,312,2036,12,159.28204246484617,394086.6975526487,8.758685652962686,18.913297349394785,5544255.954891796,6.486595254555417
2,313,2037,1,159.33038643601725,394104.6444357354,8.759310352144784,17.3028729880406,5548219.131740191,0.0
2,314,2037,2,159.37873040718833,420165.31771882204,8.875118361326884,23.161444562079126,5552035.308588586,0.0
2,315,2037,3,159.4270743783594,446225.9910019088,9.10610957050898,41.039702512371925,5555851.485436981,36.13880743687605
2,316,2037,4,159.47541834953049,461869.5737249954,9.106734269691078,28.73188403668864,5559668.662285375,11.164834817896665
2,317,2037,5,159.52376232070154,472304.6111680823,9.337725478873176,26.633909500847256,5563484.83913377,2.6443029831860523
2,318,2037,6,159.57210629187261,456696.922211169,9.799083088055271,20.693081746508607,5567301.015982165,9.548871883727411
2,319,2037,7,159.6204502630437,446297.77853425563,9.91489109723737,7.226429424310554,5571118.19283056,0.0
2,320,2037,8,159.66879423421477,435898.6348573423,9.915515796419466,4.46125117787115,5574934.369678955,12.193174866913465
2,321,2037,9,159.71713820538585,415082.400620429,9.685773985601564,5.57313518156466,5578750.546527349,0.0
2,322,2037,10,159.76548217655693,415100.3475035157,9.22566566478366,10.9471406710448,5582567.723375744,11.75245770304912
2,323,2037,11,159.81382614772798,404701.2038266025,8.995923853965758,10.759441054836376,5586383.900224139,7.051474621829472
2,324,2037,12,159.86217011889906,394302.06014968926,8.766182043147854,7.527761672254892,5590200.077072534,1.3221514915930261
2,325,2038,1,159.91051409007014,394320.00703277596,8.766806742329951,14.0748133382238,5594017.253920929,1.496648813638854
2,326,2038,2,159.95885806124122,420380.6803158626,8.882614751512051,4.911898492039237,5597683.430769323,12.571850034566374
2,327,2038,3,160.0072020324123,446441.3535989493,9.113605960694148,23.120706566979464,5601349.607617718,51.93371383326824
2,328,2038,4,160.05554600358337,462084.93632203597,9.114230659876245,19.377920787905243,5605015.784466113,42.355161425979574
2,329,2038,5,160.10388997475442,472519.9737651228,9.345221869058344,18.560173871224354,5608681.961314508,82.91434427559251
2,330,2038,6,160.1522339459255,456912.2848082095,9.806579478240439,23.307893733387314,5612348.138162903,21.701407797763384
2,331,2038,7,160.20057791709658,446513.1411312962,9.922387487422537,10.509723590244215,5616014.315011297,0.0
2,332,2038,8,160.24892188826766,436113.9974543828,9.923012186604634,9.808017943121774,5619680.491859691,0.0
2,333,2038,9,160.29726585943874,415297.76321746956,9.693270375786732,12.420341793993142,5623346.668708086,1.496648813638854
2,334,2038,10,160.34560983060982,415315.71010055626,9.233162054968828,16.853112363441014,5627012.845556481,5.986595254555416
2,335,2038,11,160.39395380178087,404916.56642364303,9.003420244150925,11.066848445384288,5630679.022404876,11.973190509110832
2,336,2038,12,160.44229777295195,394517.4227467298,8.773678433333021,9.091449766307571,5634345.19925327,0.0
2,337,2039,1,160.49064174412302,394535.3696298165,8.774303132515119,25.14289731587997,5638012.376101665,13.413315646689801
2,338,2039,2,160.5389857152941,420596.0429129031,8.890111141697218,46.70094215871562,5641524.55295006,111.26955025094948
2,339,2039,3,160.58732968646518,446656.71619598987,9.121102350879315,68.4594488289247,5645036.729798455,17.528764765560535
2,340,2039,4,160.63567365763626,462300.2989190765,9.121727050061413,31.431931615747327,5648549.90664685,21.034517718672642
2,341,2039,5,160.6840176288073,472735.33636216336,9.352718259243511,27.351726962771895,5652062.083495244,1.3718163729569113
2,342,2039,6,160.7323615999784,457127.64740525006,9.814075868425608,27.50681122262064,5655575.260343639,0.6096961657586273
2,343,2039,7,160.78070557114947,446728.5037283367,9.929883877607706,14.773844272415957,5659087.437192034,12.651195439491516
2,344,2039,8,160.82904954232055,436329.36005142337,9.930508576789803,8.540497671043065,5662599.614040429,11.431803107974261
2,345,2039,9,160.87739351349163,415513.1258145101,9.7007667659719,12.287131621316012,5666112.790888824,0.0
2,346,2039,10,160.9257374846627,415531.0726975968,9.240658445153997,14.908913035774216,5669624.967737218,3.0484808287931364
2,347,2039,11,160.97408145583375,405131.9290206836,9.010916634336095,40.29418690438871,5673138.144585613,17.986036889879507
2,348,2039,12,161.02242542700483,394732.78534377035,8.78117482351819,48.98542572340775,5676650.321434008,78.49838134142327
2,349,2040,1,161.0707693981759,394750.73222685704,8.781799522700288,41.520310437236006,5680163.498282403,29.01925868338508
2,350,2040,2,161.119113369347,420811.40550994367,8.897607531882388,68.48252829248179,5683518.675130798,23.277480227314236
2,351,2040,3,161.16745734051807,446872.0787930304,9.128598741064485,84.91304062286665,5686873.851979192,1.5518320151542824
2,352,2040,4,161.21580131168915,462515.66151611705,9.129223440246582,53.975712370730086,5690230.028827587,90.47180648349466
2,353,2040,5,161.2641452828602,472950.6989592039,9.36021464942868,36.43751066614394,5693585.205675982,13.1905721288114
2,354,2040,6,161.31248925403128,457343.0100022906,9.821572258610775,35.20307165304945,5696941.382524377,17.846068174274247
2,355,2040,7,161.36083322520236,446943.86632537725,9.937380267792873,17.476345892128,5700296.5593727715,24.829312242468518
2,356,2040,8,161.40917719637343,436544.7226484639,9.93800496697497,11.250799693440666,5703651.736221166,3.1036640303085647
2,357,2040,9,161.4575211675445,415728.48841155064,9.708263156157068,13.66975617641492,5707007.913069561,0.0
2,358,2040,10,161.5058651387156,415746.43529463734,9.248154835339164,13.523592726264024,5710363.089917956,2.3277480227314236
2,359,2040,11,161.55420910988664,405347.2916177241,9.018413024521262,19.88237376674404,5713719.266766351,2.482931224246852
2,360,2040,12,161.60255308105772,394948.1479408109,8.788671213703358,16.20310345503645,5717074.4436147455,9.466175292441122
2,361,2041,1,161.6508970522288,394966.0948238976,8.789295912885455,18.35609796429116,5720430.62046314,15.004524351163967
2,362,2041,2,161.69924102339988,421026.7681069842,8.905103922067555,11.21180420316585,5723625.797311535,81.81414330424141
2,363,2041,3,161.74758499457096,447087.44139007095,9.136095131249652,23.769675460110847,5726820.97415993,106.61109407405976
2,364,2041,4,161.79592896574204,462731.0241131576,9.13671983043175,22.628803609273252,5730017.151008325,11.845677119339975
2,365,2041,5,161.8442729369131,473166.06155624444,9.367711039613848,15.50920135124284,5733212.3278567195,116.24557813112294
2,366,2041,6,161.89261690808416,457558.37259933114,9.829068648795943,21.707788081304443,5736407.504705114,15.794236159119965
2,367,2041,7,161.94096087925524,447159.2289224178,9.94487665797804,12.868890890050798,5739603.681553509,3.158847231823993
2,368,2041,8,161.98930485042632,436760.08524550445,9.945501357160138,9.560238114768529,5742798.858401904,10.266253503427977
2,369,2041,9,162.0376488215974,415943.8510085912,9.715759546342236,11.255796202381815,5745994.035250299,0.0
2,370,2041,10,162.08599279276845,415961.7978916779,9.255651225524332,13.46466195641634,5749190.2120986935,6.317694463647986
2,371,2041,11,162.13433676393953,405562.65421476465,9.02590941470643,15.92485749230311,5752385.388947087,4.73827084773599
2,372,2041,12,162.1826807351106,395163.5105378514,8.796167603888525,13.155700668521305,5755580.565795482,23.69135423867995
2,373,2042,1,162.2310247062817,395181.4574209381,8.796792303070623,25.294591377191676,5758776.742643877,33.74731955006393
2,374,2042,2,162.27936867745277,421242.13070402475,8.912600312252723,45.43960901551416,5761808.919492272,16.873659775031964
2,375,2042,3,162.32771264862384,447302.8039871115,9.14359152143482,62.0667177060578,5764841.0963406665,5.624553258343988
2,376,2042,4,162.3760566197949,462946.38671019813,9.144216220616917,45.17311184293819,5767874.273189061,26.997855640051142
2,377,2042,5,162.42440059096597,473381.424153285,9.375207429799016,26.4613726623686,5770906.450037456,64.92341475345631
2,378,2042,6,162.47274456213705,457773.7351963717,9.83656503898111,28.32992029599567,5773938.626885851,104.77739212686512
2,379,2042,7,162.52108853330813,447374.59151945834,9.952373048163208,16.48615550278625,5776971.803734246,96.42091300018264
2,380,2042,8,162.5694325044792,436975.447842545,9.952997747345306,12.58115949133528,5780003.9805826405,32.14030433339421
2,381,2042,9,162.6177764756503,416159.2136056317,9.723255936527403,13.894344103319774,5783036.157431035,34.068722593397865
2,382,2042,10,162.66612044682134,416177.1604887184,9.2631476157095,16.014323122580134,5786069.33427943,47.72835193509041
2,383,2042,11,162.71446441799242,405778.0168118052,9.033405804891599,17.004946840689566,5789101.511127825,0.0
2,384,2042,12,162.7628083891635,395378.87313489197,8.803663994073695,14.055702984774946,5792133.68797622,0.0
2,385,2043,1,162.81115236033457,395396.82001797867,8.804288693255792,20.532538575827335,5795166.8648246145,34.980585892946884
2,386,2043,2,162.85949633150565,421457.4933010653,8.920096702437892,40.39335374163713,5798033.041673009,27.951776578008964
2,387,2043,3,162.90784030267673,447518.16658415203,9.151087911619989,33.311630948592025,5800900.218521404,23.047956125726685
2,388,2043,4,162.95618427384778,463161.7493072387,9.151712610802086,17.533418590386027,5803766.395369799,39.72094566348642
2,389,2043,5,163.00452824501886,473596.7867503255,9.382703819984185,17.170508499941928,5806633.572218194,60.316991563071966
2,390,2043,6,163.05287221618994,457989.0977934122,9.84406142916628,22.60202604033047,5809499.7490665885,113.60517381120601
2,391,2043,7,163.10121618736102,447589.9541164989,9.959869438348377,11.022494724217406,5812366.925914983,32.692136348548495
2,392,2043,8,163.1495601585321,437190.81043958553,9.960494137530475,9.895665850470314,5815234.102763378,9.97110158630729
2,393,2043,9,163.19790412970315,416374.57620267227,9.730752326712572,11.625664360122375,5818100.279611773,40.86517043568561
2,394,2043,10,163.24624810087423,416392.52308575896,9.270644005894669,13.7537098632208,5820967.456460168,40.86517043568561
2,397,2044,1,163.39128001438746,395612.1826150192,8.81178508344096,28.209263265708078,5829567.987005352,15.79088497275882
2,398,2044,2,163.43962398555854,421672.85589810583,8.92759309262306,33.724867875068135,5832266.163853747,86.10187806199019
2,399,2044,3,163.48796795672962,447733.52918119257,9.158584301805156,53.29118506996565,5834964.340702142,112.19839322749687
2,409,2045,1,163.97140766844035,395827.54521205975,8.819281473626127,15.785948891944793,5861948.109186089,16.053005179957104
2,410,2045,2,164.01975163961143,421888.2184951464,8.935089482808227,49.2985452774754,5864475.286034483,87.53112298123978
2,411,2045,3,164.0680956107825,447948.8917782331,9.166080691990324,52.33239384065678,5867002.462882878,114.06082627864258
2,419,2045,11,164.45484738015108,406424.1046029268,9.055894975447101,17.685306974277236,5887222.877670037,35.316611395905625
2,420,2045,12,164.50319135132216,396024.9609260136,8.826153164629197,23.03283473575994,5889750.054518431,15.546068174274247
2,421,2046,1,164.55153532249324,396042.9078091003,8.826777863811294,30.807051841122664,5892278.231366826,6.182573830922042
2,422,2046,2,164.59987929366432,422103.5810921869,8.942585872993394,42.835500607982375,5894632.408215221,11.162980528053687
2,423,2046,3,164.64822326483537,448164.25437527365,9.173577082175493,71.85893933660378,5896986.585063616,43.44975497842435
2,424,2046,4,164.69656723600644,463807.8370983603,9.17420178135759,31.768441980015147,5899340.761912011,32.1150362884006
2,425,2046,5,164.74491120717752,474242.87454144715,9.405192990539689,30.743402608241123,5901695.938760405,9.960813394263289
2,426,2046,6,164.7932551783486,458635.18558453384,9.866550599721783,43.24181150372406,5904050.1156088,46.88451821782549
2,427,2046,7,164.84159914951968,448236.0419076205,9.982358608903882,19.871468065754478,5906404.292457195,31.599821802490432
2,428,2046,8,164.88994312069076,437836.89823070716,9.982983308085979,13.727015278354251,5908758.46930559,0.0
2,429,2046,9,164.9382870918618,417020.6639937939,9.753241497268077,13.846409770344792,5911113.646153985,6.010835668951985
2,430,2046,10,164.9866310630329,417038.6108768806,9.293133176450173,22.589911770268554,5913467.823002379,0.0
2,431,2046,11,165.03497503420397,406639.46719996736,9.06339136563227,16.99250882345374,5915821.999850774,5.839097506981928
2,432,2046,12,165.08331900537505,396240.32352305413,8.833649554814366,21.8824874992884,5918176.176699169,8.93038442244295
2,433,2047,1,165.13166297654612,396258.27040614083,8.834274253996464,40.268022568976455,5920531.353547564,0.0
2,434,2047,2,165.1800069477172,422318.94368922745,8.950082263178563,40.98698486808321,5922710.530395959,0.0
2,435,2047,3,165.22835091888825,448379.6169723142,9.18107347236066,74.31078520136485,5924889.707244353,9.42285539047472
2,436,2047,4,165.27669489005933,464023.19969540084,9.181698171542758,36.381523502407575,5927068.884092748,92.83257532838057
