strategy_id,time_period,year,month,capacity_reservoir_million_m3,increase_ag_efficiency_rate,increase_mun_efficiency_rate,transmission_gw_ag_m3s,transmission_gw_mun_m3s,transmission_res_ag_m3s,transmission_res_mun_m3s,recylcing_proportion_mun,wastewater_treatment_capacity_m3s
0,411,2045,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,419,2045,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,420,2045,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,421,2046,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,422,2046,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,423,2046,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,424,2046,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,425,2046,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,426,2046,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,427,2046,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,428,2046,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,429,2046,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,430,2046,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,431,2046,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,432,2046,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,433,2047,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,434,2047,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,435,2047,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,436,2047,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,437,2047,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,438,2047,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,439,2047,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,440,2047,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,441,2047,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,442,2047,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,443,2047,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,444,2047,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,445,2048,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,446,2048,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,447,2048,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,448,2048,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,449,2048,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,450,2048,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,451,2048,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,452,2048,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,453,2048,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,454,2048,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,455,2048,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,456,2048,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,457,2049,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,458,2049,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,459,2049,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,460,2049,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,461,2049,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,462,2049,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,463,2049,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,464,2049,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,465,2049,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,466,2049,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,467,2049,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,468,2049,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,469,2050,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,470,2050,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,471,2050,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,472,2050,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,473,2050,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,474,2050,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,475,2050,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,476,2050,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,477,2050,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,478,2050,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,479,2050,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,480,2050,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,481,2051,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,482,2051,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,483,2051,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,484,2051,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,485,2051,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,486,2051,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,487,2051,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,488,2051,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,489,2051,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,490,2051,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,491,2051,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,492,2051,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,493,2052,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,494,2052,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,495,2052,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,496,2052,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,497,2052,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,498,2052,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,499,2052,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,500,2052,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,501,2052,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,502,2052,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,503,2052,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,504,2052,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,505,2053,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,506,2053,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,507,2053,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,508,2053,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,509,2053,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,510,2053,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,511,2053,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,512,2053,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,513,2053,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,514,2053,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,515,2053,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,516,2053,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,517,2054,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,518,2054,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,519,2054,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,520,2054,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,521,2054,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,522,2054,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,523,2054,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,524,2054,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,525,2054,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,526,2054,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,527,2054,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,528,2054,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,529,2055,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,530,2055,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,531,2055,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,532,2055,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,533,2055,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,534,2055,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,535,2055,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,536,2055,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,537,2055,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,538,2055,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,539,2055,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
0,540,2055,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,1,2011,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,2,2011,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,3,2011,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,4,2011,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,5,2011,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,6,2011,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,7,2011,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,8,2011,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,9,2011,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,10,2011,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,11,2011,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,12,2011,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,13,2012,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,14,2012,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,15,2012,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,16,2012,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,17,2012,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,18,2012,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,19,2012,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,20,2012,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,21,2012,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,22,2012,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,23,2012,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,24,2012,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,25,2013,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,26,2013,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,27,2013,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,28,2013,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,29,2013,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,30,2013,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,31,2013,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,32,2013,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,33,2013,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,34,2013,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,35,2013,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,36,2013,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,37,2014,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,38,2014,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,39,2014,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,40,2014,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,41,2014,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,42,2014,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,43,2014,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,44,2014,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,45,2014,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,46,2014,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,47,2014,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,48,2014,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,49,2015,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,50,2015,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,51,2015,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,52,2015,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,53,2015,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,54,2015,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,55,2015,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,56,2015,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,57,2015,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,58,2015,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,59,2015,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,60,2015,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,61,2016,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,62,2016,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,63,2016,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,64,2016,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,65,2016,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,66,2016,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,67,2016,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,68,2016,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,69,2016,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,70,2016,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,71,2016,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,72,2016,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,73,2017,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,74,2017,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,75,2017,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,76,2017,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,77,2017,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,78,2017,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,79,2017,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,80,2017,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,81,2017,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,82,2017,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,83,2017,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,84,2017,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,85,2018,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,86,2018,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,87,2018,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,88,2018,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,89,2018,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,90,2018,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,91,2018,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,92,2018,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,93,2018,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,94,2018,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,95,2018,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,96,2018,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,97,2019,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,98,2019,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,99,2019,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,100,2019,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,101,2019,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,102,2019,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,103,2019,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,104,2019,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,105,2019,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,106,2019,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,107,2019,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,108,2019,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,109,2020,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,110,2020,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,111,2020,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,112,2020,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,113,2020,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,114,2020,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,115,2020,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,116,2020,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,117,2020,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,118,2020,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,119,2020,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,120,2020,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,121,2021,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,122,2021,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,123,2021,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,124,2021,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,125,2021,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,126,2021,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,127,2021,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,128,2021,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,129,2021,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,130,2021,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,131,2021,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,132,2021,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,133,2022,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,134,2022,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,135,2022,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,136,2022,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,137,2022,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,138,2022,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,139,2022,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,140,2022,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,141,2022,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,142,2022,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,143,2022,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,144,2022,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,145,2023,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,146,2023,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,147,2023,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,148,2023,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,149,2023,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,150,2023,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,151,2023,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,152,2023,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,153,2023,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,154,2023,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,155,2023,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,156,2023,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,157,2024,1,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,158,2024,2,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,159,2024,3,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,160,2024,4,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,161,2024,5,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,162,2024,6,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,163,2024,7,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,164,2024,8,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,165,2024,9,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,166,2024,10,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,167,2024,11,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,168,2024,12,300,0.0,0.0,,2.5,10,10,0.2,0.5
1,169,2025,1,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,170,2025,2,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,171,2025,3,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,172,2025,4,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,173,2025,5,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,174,2025,6,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,175,2025,7,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,176,2025,8,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,177,2025,9,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,178,2025,10,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,179,2025,11,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,180,2025,12,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,181,2026,1,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,182,2026,2,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,183,2026,3,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,184,2026,4,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,185,2026,5,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,186,2026,6,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,187,2026,7,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,188,2026,8,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,189,2026,9,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,190,2026,10,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,191,2026,11,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,192,2026,12,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,193,2027,1,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,194,2027,2,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,195,2027,3,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,196,2027,4,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,197,2027,5,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,198,2027,6,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,199,2027,7,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,200,2027,8,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,201,2027,9,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,202,2027,10,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,205,2028,1,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,206,2028,2,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,207,2028,3,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,217,2029,1,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,218,2029,2,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,219,2029,3,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,227,2029,11,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,228,2029,12,400,0.0,0.0,,2.5,10,10,0.2,0.5
1,229,2030,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,230,2030,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,231,2030,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,232,2030,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,233,2030,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,234,2030,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,235,2030,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,236,2030,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,237,2030,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,238,2030,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,239,2030,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,240,2030,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,241,2031,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,242,2031,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,243,2031,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,244,2031,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,245,2031,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,246,2031,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,247,2031,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,248,2031,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,249,2031,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,250,2031,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,251,2031,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,252,2031,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,253,2032,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,254,2032,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,255,2032,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,256,2032,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,257,2032,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,258,2032,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,259,2032,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,260,2032,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,261,2032,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,262,2032,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,263,2032,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,264,2032,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,265,2033,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,266,2033,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,267,2033,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,268,2033,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,269,2033,5,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,270,2033,6,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,271,2033,7,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,272,2033,8,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,273,2033,9,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,274,2033,10,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,275,2033,11,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,276,2033,12,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,277,2034,1,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,278,2034,2,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,279,2034,3,400,0.0,0.0,,2.5,10,15,0.2,0.5
1,280,2034,4,400,0.0,0.0,,2.5,10,15,0.2,0.5
